source_dataset,source_row,gsis_id,identity_classification,provider_authority,provider_id,player_name,position,draft_year,draft_round,draft_pick,name_used_as_identity
combine,3996,,UNRESOLVED,,,Loni Fangupo,DT,2012,,,false
combine,3997,,UNRESOLVED,,,Antonio Fenelus,CB,2012,,,false
combine,4007,,UNRESOLVED,,,Chris Galippo,ILB,2012,,,false
combine,4021,,UNRESOLVED,,,Trevor Guyton,DE,2012.0,7.0,,false
combine,4028,,UNRESOLVED,,,Jacory Harris,QB,2012,,,false
combine,4029,,UNRESOLVED,,,Cliff Harris,CB,2012,,,false
combine,4050,,UNRESOLVED,,,Janzen Jackson,S,2012,,,false
combine,4055,,UNRESOLVED,,,Jamaar Jarrett,DE,2012,,,false
combine,4056,,UNRESOLVED,,,Jordan Jefferson,QB,2012,,,false
combine,4066,,UNRESOLVED,,,Jeremy Jones,CB,2012,,,false
combine,4072,,UNRESOLVED,,,Coryell Judie,CB,2012,,,false
combine,4088,,UNRESOLVED,,,Brandon Lindsey,OLB,2012,,,false
combine,4092,,UNRESOLVED,,,D'Anton Lynn,CB,2012,,,false
combine,4095,,UNRESOLVED,,,Kyle Martens,P,2012,,,false
combine,4104,,UNRESOLVED,,,Marquis Maze,WR,2012,,,false
combine,4112,,UNRESOLVED,,,Vaughn Meatoga,DT,2012,,,false
combine,4121,,UNRESOLVED,,,Rennie Moore,DT,2012,,,false
combine,4127,,UNRESOLVED,,,Tyler Nielsen,OLB,2012,,,false
combine,4131,,UNRESOLVED,,,Josh Oglesby,OT,2012,,,false
combine,4136,,UNRESOLVED,,,Donte Paige-Moss,DE,2012,,,false
combine,4149,,UNRESOLVED,,,Tydreke Powell,DT,2012,,,false
combine,4153,,UNRESOLVED,,,DeAndre Presley,CB,2012,,,false
combine,4154,,UNRESOLVED,,,Nick Provo,TE,2012,,,false
combine,4160,,UNRESOLVED,,,Antwuan Reed,CB,2012,,,false
combine,4162,,UNRESOLVED,,,Beau Reliford,TE,2012,,,false
combine,4168,,UNRESOLVED,,,Gerell Robinson,WR,2012,,,false
combine,4169,,UNRESOLVED,,,Trenton Robinson,S,2012,,,false
combine,4174,,UNRESOLVED,,,Brett Roy,DT,2012,,,false
combine,4179,,UNRESOLVED,,,Darrell Scott,RB,2012,,,false
combine,4187,,UNRESOLVED,,,Brian Stahovich,P,2012,,,false
combine,4197,,UNRESOLVED,,,Dave Teggart,K,2012,,,false
combine,4198,,UNRESOLVED,,,Darron Thomas,QB,2012,,,false
combine,4199,,UNRESOLVED,,,Johnny Thomas,S,2012,,,false
combine,4209,,UNRESOLVED,,,Marc Tyler,RB,2012,,,false
combine,4223,,UNRESOLVED,,,Carson Wiggs,K,2012,,,false
combine,4228,,UNRESOLVED,,,Patrick Witt,QB,2012,,,false
combine,4275,,UNRESOLVED,,,Dylan Breeding,P,2013,,,false
combine,4282,,UNRESOLVED,,,Adrian Bushell,CB,2013,,,false
combine,4283,,UNRESOLVED,,,Colby Cameron,QB,2013,,,false
combine,4284,,UNRESOLVED,,,Anthony Cantele,K,2013,,,false
combine,4291,,UNRESOLVED,,,Bobby Cowan,P,2013,,,false
combine,4295,,UNRESOLVED,,,Marcus Davis,WR,2013,,,false
combine,4301,,UNRESOLVED,,,Alex Dunnachie,P,2013,,,false
combine,4316,,UNRESOLVED,,,Manese Foketi,OG,2013,,,false
combine,4329,,UNRESOLVED,,,Tyrone Goard,WR,2013,,,false
combine,4341,,UNRESOLVED,,,D.J. Harper,RB,2013,,,false
combine,4343,,UNRESOLVED,,,Montel Harris,RB,2013,,,false
combine,4346,,UNRESOLVED,,,Terry Hawthorne,CB,2013.0,5.0,,false
combine,4357,,UNRESOLVED,,,Josh Hubner,P,2013,,,false
combine,4362,,UNRESOLVED,,,Luke Ingram,LS,2013,,,false
combine,4363,,UNRESOLVED,,,Mark Jackson,OG,2013,,,false
combine,4366,,UNRESOLVED,,,Stefphon Jefferson,RB,2013,,,false
combine,4378,,UNRESOLVED,,,Oscar Johnson,OT,2013,,,false
combine,4393,,UNRESOLVED,,,Collin Klein,QB,2013,,,false
combine,4395,,UNRESOLVED,,,Scott Kovanda,P,2013,,,false
combine,4407,,UNRESOLVED,,,P.J. Lonergan,C,2013,,,false
combine,4411,,UNRESOLVED,,,Philip Lutzenkirchen,TE,2013,,,false
combine,4412,,UNRESOLVED,,,Joe Madsen,C,2013,,,false
combine,4427,,UNRESOLVED,,,Brad McDougald,S,2013,,,false
combine,4465,,UNRESOLVED,,,Greg Reid,CB,2013,,,false
combine,4475,,UNRESOLVED,,,Robbie Rouse,RB,2013,,,false
combine,4477,,UNRESOLVED,,,Etienne Sabino,OLB,2013,,,false
combine,4482,,UNRESOLVED,,,Quinn Sharp,P,2013,,,false
combine,4499,,UNRESOLVED,,,Matt Stankiewitch,C,2013,,,false
combine,4501,,UNRESOLVED,,,Jonathan Stewart,ILB,2013,,,false
combine,4502,,UNRESOLVED,,,Walter Stewart,DE,2013,,,false
combine,4506,,UNRESOLVED,,,Dax Swanson,CB,2013,,,false
combine,4509,,UNRESOLVED,,,Ryan Swope,WR,2013.0,6.0,,false
combine,4510,,UNRESOLVED,,,Bruce Taylor,ILB,2013,,,false
combine,4513,,UNRESOLVED,,,Mike Taylor,OLB,2013,,,false
combine,4528,,UNRESOLVED,,,James Vandenberg,QB,2013,,,false
combine,4544,,UNRESOLVED,,,Nathan Williams,OLB,2013,,,false
combine,4557,,UNRESOLVED,,,Braden Wilson,FB,2013.0,6.0,,false
combine,4567,,UNRESOLVED,,,Tom Wort,ILB,2013,,,false
combine,4576,,UNRESOLVED,,,Matt Armstrong,C,2014,,,false
combine,4597,,UNRESOLVED,,,Tajh Boyd,QB,2014.0,6.0,,false
combine,4604,,UNRESOLVED,,,Jonathan Brown,OLB,2014,,,false
combine,4629,,UNRESOLVED,,,J.C. Copeland,FB,2014,,,false
combine,4630,,UNRESOLVED,,,Tim Cornett,RB,2014,,,false
combine,4634,,UNRESOLVED,,,Mike Davis,WR,2014,,,false
combine,4635,,UNRESOLVED,,,A.D. Denham,TE,2014,,,false
combine,4643,,UNRESOLVED,,,Joe Don Duncan,TE,2014,,,false
combine,4658,,UNRESOLVED,,,Anthony Fera,K,2014,,,false
combine,4661,,UNRESOLVED,,,Tim Flanders,RB,2014,,,false
combine,4667,,UNRESOLVED,,,Austin Franklin,WR,2014,,,false
combine,4674,,UNRESOLVED,,,Jeremy Gallon,WR,2014.0,7.0,,false
combine,4692,,UNRESOLVED,,,Marcus Heit,LS,2014,,,false
combine,4699,,UNRESOLVED,,,Cody Hoffman,WR,2014,,,false
combine,4700,,UNRESOLVED,,,Tom Hornsey,P,2014,,,false
combine,4746,,UNRESOLVED,,,A.C. Leonard,TE,2014,,,false
combine,4749,,UNRESOLVED,,,Isaiah Lewis,S,2014,,,false
combine,4757,,UNRESOLVED,,,Colt Lyerla,TE,2014,,,false
combine,4760,,UNRESOLVED,,,Jordan Lynch,QB,2014,,,false
combine,4762,,UNRESOLVED,,,Cody Mandell,P,2014,,,false
combine,4763,,UNRESOLVED,,,Eathyn Manumaleuna,DT,2014,,,false
combine,4770,,UNRESOLVED,,,Jeff Mathews,QB,2014,,,false
combine,4782,,UNRESOLVED,,,Tevin Mims,DE,2014,,,false
combine,4790,,UNRESOLVED,,,Adam Muema,RB,2014,,,false
combine,4804,,UNRESOLVED,,,Jacob Pedersen,TE,2014,,,false
combine,4810,,UNRESOLVED,,,Loucheiz Purifoy,CB,2014,,,false
combine,4821,,UNRESOLVED,,,Antonio Richardson,OT,2014,,,false
combine,4876,,UNRESOLVED,,,Uani' Unga,ILB,2014,,,false
combine,4883,,UNRESOLVED,,,Todd Washington,CB,2014,,,false
combine,4892,,UNRESOLVED,,,Lavelle Westbrooks,CB,2014.0,7.0,,false
combine,4917,,UNRESOLVED,,,Will Baumann,P,2015,,,false
combine,4921,,UNRESOLVED,,,Bryan Bennett,QB,2015,,,false
combine,4925,,UNRESOLVED,,,Al Bond,OG,2015,,,false
combine,4926,,UNRESOLVED,,,Detrick Bonner,S,2015,,,false
combine,4927,,UNRESOLVED,,,Anthony Boone,QB,2015,,,false
combine,4930,,UNRESOLVED,,,Brandon Bridge,QB,2015,,,false
combine,4933,,UNRESOLVED,,,Dominique Brown,RB,2015,,,false
combine,4941,,UNRESOLVED,,,Shane Carden,QB,2015,,,false
combine,4944,,UNRESOLVED,,,B.J. Catalon,RB,2015,,,false
combine,4945,,UNRESOLVED,,,Donald Celiscar,CB,2015,,,false
combine,4948,,UNRESOLVED,,,Kyle Christy,P,2015,,,false
combine,4955,,UNRESOLVED,,,Takoby Cofield,OT,2015,,,false
combine,4965,,UNRESOLVED,,,Justin Cox,CB,2015,,,false
combine,4967,,UNRESOLVED,,,Rob Crisp,OT,2015,,,false
combine,4970,,UNRESOLVED,,,Yannick Cudjoe-Virgil,OLB,2015,,,false
combine,4971,,UNRESOLVED,,,DaVaris Daniels,WR,2015,,,false
combine,4973,,UNRESOLVED,,,Devante Davis,WR,2015,,,false
combine,4974,,UNRESOLVED,,,Aaron Davis,OLB,2015,,,false
combine,4978,,UNRESOLVED,,,Titus Davis,WR,2015,,,false
combine,4982,,UNRESOLVED,,,Trey DePriest,ILB,2015,,,false
combine,4983,,UNRESOLVED,,,AJ Derby,TE,2015,,,false
combine,4995,,UNRESOLVED,,,Michael Dyer,RB,2015,,,false
combine,5000,,UNRESOLVED,,,Durell Eskridge,S,2015,,,false
combine,5002,,UNRESOLVED,,,Cody Fajardo,QB,2015,,,false
combine,5039,,UNRESOLVED,,,Connor Halliday,QB,2015,,,false
combine,5040,,UNRESOLVED,,,Chad Hamilton,C,2015,,,false
combine,5044,,UNRESOLVED,,,Josh Harper,WR,2015,,,false
combine,5048,,UNRESOLVED,,,Dee Hart,RB,2015,,,false
combine,5050,,UNRESOLVED,,,Braylon Heard,RB,2015,,,false
combine,5058,,UNRESOLVED,,,Zack Hodges,OLB,2015,,,false
combine,5071,,UNRESOLVED,,,Gus Johnson,RB,2015,,,false
combine,5075,,UNRESOLVED,,,Will Johnson,P,2015,,,false
combine,5077,,UNRESOLVED,,,Christion Jones,WR,2015,,,false
combine,5088,,UNRESOLVED,,,Dez Lewis,WR,2015,,,false
combine,5092,,UNRESOLVED,,,Kyle Loomis,P,2015,,,false
combine,5093,,UNRESOLVED,,,Derrick Lott,DT,2015,,,false
combine,5094,,UNRESOLVED,,,Jerry Lovelocke,QB,2015,,,false
combine,5095,,UNRESOLVED,,,Donatella Luckett,WR,2015,,,false
combine,5100,,UNRESOLVED,,,Justin Manton,K,2015,,,false
combine,5105,,UNRESOLVED,,,Josue Matias,OG,2015,,,false
combine,5111,,UNRESOLVED,,,Ellis McCarthy,DT,2015,,,false
combine,5130,,UNRESOLVED,,,Trevor Pardula,P,2015,,,false
combine,5136,,UNRESOLVED,,,Garry Peters,CB,2015,,,false
combine,5144,,UNRESOLVED,,,Cody Prewitt,S,2015,,,false
combine,5153,,UNRESOLVED,,,Jared Roberts,K,2015,,,false
combine,5158,,UNRESOLVED,,,Spencer Roth,P,2015,,,false
combine,5160,,UNRESOLVED,,,Ezell Ruffin,WR,2015,,,false
combine,5167,,UNRESOLVED,,,Ross Scheuerman,WR,2015,,,false
combine,5169,,UNRESOLVED,,,Adam Shead,OG,2015,,,false
combine,5173,,UNRESOLVED,,,Jean Sifrin,TE,2015,,,false
combine,5186,,UNRESOLVED,,,J.T. Surratt,DT,2015,,,false
combine,5200,,UNRESOLVED,,,Zack Wagenmann,DE,2015,,,false
combine,5208,,UNRESOLVED,,,Kevin White,CB,2015,,,false
combine,5225,,UNRESOLVED,,,Vernon Adams,QB,2016,,,false
combine,5238,,UNRESOLVED,,,Sterling Bailey,DE,2016,,,false
combine,5260,,UNRESOLVED,,,Beniquez Brown,OLB,2016,,,false
combine,5261,,UNRESOLVED,,,Chris Brown,WR,2016,,,false
combine,5262,,UNRESOLVED,,,Lamarcus Brutus,S,2016,,,false
combine,5277,,UNRESOLVED,,,Tevin Carter,S,2016,,,false
combine,5279,,UNRESOLVED,,,Joseph Cheek,OG,2016,,,false
combine,5290,,UNRESOLVED,,,Marshaun Coprich,RB,2016,,,false
combine,5294,,UNRESOLVED,,,Brad Craddock,K,2016,,,false
combine,5313,,UNRESOLVED,,,Lachlan Edwards,P,2016,,,false
combine,5327,,UNRESOLVED,,,Kris Frost,OLB,2016,,,false
combine,5341,,UNRESOLVED,,,Tom Hackett,P,2016,,,false
combine,5343,,UNRESOLVED,,,Deiondre Hall,CB,2016,,,false
combine,5352,,UNRESOLVED,,,Quayvon Hicks,FB,2016,,,false
combine,5362,,UNRESOLVED,,,Cleveland Wallace III,CB,2016,,,false
combine,5369,,UNRESOLVED,,,Dominick Jackson,OT,2016,,,false
combine,5374,,UNRESOLVED,,,C.J. Johnson,ILB,2016,,,false
combine,5394,,UNRESOLVED,,,Raphael Kirby,ILB,2016,,,false
combine,5409,,UNRESOLVED,,,Jordan Lomax,S,2016,,,false
combine,5414,,UNRESOLVED,,,John Lunsford,K,2016,,,false
combine,5417,,UNRESOLVED,,,Luther Maddy,DT,2016,,,false
combine,5427,,UNRESOLVED,,,Chris Mayes,DL,2016,,,false
combine,5437,,UNRESOLVED,,,Will Monday,P,2016,,,false
combine,5446,,UNRESOLVED,,,Giorgio Newberry,DE,2016,,,false
combine,5451,,UNRESOLVED,,,Marquez North,WR,2016,,,false
combine,5452,,UNRESOLVED,,,Nick O'Toole,P,2016,,,false
combine,5453,,UNRESOLVED,,,Shawn Oakman,DE,2016,,,false
combine,5454,,UNRESOLVED,,,Jaden Oberkrom,K,2016,,,false
combine,5459,,UNRESOLVED,,,Drew Ott,DE,2016,,,false
combine,5460,,UNRESOLVED,,,Montese Overton,OLB,2016,,,false
combine,5461,,UNRESOLVED,,,Gionni Paul,ILB,2016,,,false
combine,5471,,UNRESOLVED,,,Jimmy Pruitt,CB,2016,,,false
combine,5480,,UNRESOLVED,,,Dominique Robertson,OT,2016,,,false
combine,5496,,UNRESOLVED,,,Elijah Shumate,S,2016,,,false
combine,5497,,UNRESOLVED,,,Devaunte Sigler,DT,2016,,,false
combine,5509,,UNRESOLVED,,,A.J. Stamps,S,2016,,,false
combine,5512,,UNRESOLVED,,,Eric Striker,OLB,2016,,,false
combine,5520,,UNRESOLVED,,,Ron Thompson,DE,2016,,,false
combine,5521,,UNRESOLVED,,,Shadrach Thornton,RB,2016,,,false
combine,5546,,UNRESOLVED,,,Duke Williams,WR,2016,,,false
combine,5548,,UNRESOLVED,,,De'Runnya Wilson,WR,2016,,,false
combine,5553,,UNRESOLVED,,,Avery Young,OT,2016,,,false
combine,5565,,UNRESOLVED,,,Erik Austell,OG,2017,,,false
combine,5568,,UNRESOLVED,,,Toby Baker,P,2017,,,false
combine,5583,,UNRESOLVED,,,Billy Brown,TE,2017,,,false
combine,5590,,UNRESOLVED,,,Collin Buchanan,OT,2017,,,false
combine,5615,,UNRESOLVED,,,Julien Davenport,OT,2017,,,false
combine,5619,,UNRESOLVED,,,Kevin Davis,ILB,2017,,,false
combine,5629,,UNRESOLVED,,,Jessamen Dunker,OG,2017,,,false
combine,5632,,UNRESOLVED,,,Ken Ekanem,DE,2017,,,false
combine,5644,,UNRESOLVED,,,Devonte Fields,OLB,2017,,,false
combine,5668,,UNRESOLVED,,,Connor Harris,ILB,2017,,,false
combine,5672,,UNRESOLVED,,,DeAngelo Henderson,RB,2017,,,false
combine,5688,,UNRESOLVED,,,Hayden Hunt,P,2017,,,false
combine,5690,,UNRESOLVED,,,Rushel Shell III,RB,2017,,,false
combine,5696,,UNRESOLVED,,,Jadar Johnson,S,2017,,,false
combine,5726,,UNRESOLVED,,,Jerome Lane,WR,2017,,,false
combine,5730,,UNRESOLVED,,,Javarius Leamon,OT,2017,,,false
combine,5735,,UNRESOLVED,,,Mitch Leidner,QB,2017,,,false
combine,5738,,UNRESOLVED,,,William Likely,CB,2017,,,false
combine,5739,,UNRESOLVED,,,Sefo Liufau,QB,2017,,,false
combine,5742,,UNRESOLVED,,,Keevan Lucas,WR,2017,,,false
combine,5747,,UNRESOLVED,,,Gabe Marks,WR,2017,,,false
combine,5748,,UNRESOLVED,,,Joe Mathis,DE,2017,,,false
combine,5771,,UNRESOLVED,,,Speedy Noil,WR,2017,,,false
combine,5772,,UNRESOLVED,,,Bradley Northnagel,LS,2017,,,false
combine,5777,,UNRESOLVED,,,Tyler Orlosky,C,2017,,,false
combine,5784,,UNRESOLVED,,,Hayden Plinke,TE,2017,,,false
combine,5789,,UNRESOLVED,,,James Quick,WR,2017,,,false
combine,5791,,UNRESOLVED,,,Michael Rector,WR,2017,,,false
combine,5793,,UNRESOLVED,,,Devine Redding,RB,2017,,,false
combine,5800,,UNRESOLVED,,,Jalen Robinette,WR,2017,,,false
combine,5801,,UNRESOLVED,,,Ezra Robinson,CB,2017,,,false
combine,5811,,UNRESOLVED,,,Seth Russell,QB,2017,,,false
combine,5829,,UNRESOLVED,,,Jamari Staples,WR,2017,,,false
combine,5830,,UNRESOLVED,,,Freddie Stevenson,FB,2017,,,false
combine,5842,,UNRESOLVED,,,Nate Theaker,OG,2017,,,false
combine,5854,,UNRESOLVED,,,Jerry Ugokwe,OT,2017,,,false
combine,5855,,UNRESOLVED,,,Conrad Ukropina,K,2017,,,false
combine,5859,,UNRESOLVED,,,Charles Walker,DT,2017,,,false
combine,5874,,UNRESOLVED,,,Stanley Williams,RB,2017,,,false
combine,5886,,UNRESOLVED,,,Ola Adeniyi,EDGE,2018,,,false
combine,5889,,UNRESOLVED,,,Austin Allen,QB,2018,,,false
combine,5901,,UNRESOLVED,,,Mike Badgley,K,2018,,,false
combine,5914,,UNRESOLVED,,,David Bright,OT,2018,,,false
combine,5915,,UNRESOLVED,,,Drew Brown,K,2018,,,false
combine,5926,,UNRESOLVED,,,Chris Campbell,CB,2018,,,false
combine,5929,,UNRESOLVED,,,Tanner Carew,LS,2018,,,false
combine,5932,,UNRESOLVED,,,Andre Chachere,CB,2018,,,false
combine,5947,,UNRESOLVED,,,Justin Crawford,RB,2018,,,false
combine,5954,,UNRESOLVED,,,Joseph Davidson,P,2018,,,false
combine,5975,,UNRESOLVED,,,Rashard Fant,CB,2018,,,false
combine,5976,,UNRESOLVED,,,Foley Fatukasi,DT,2018,,,false
combine,5977,,UNRESOLVED,,,Riley Ferguson,QB,2018,,,false
combine,5980,,UNRESOLVED,,,Quinton Flowers,QB,2018,,,false
combine,5984,,UNRESOLVED,,,Jarvion Franklin,RB,2018,,,false
combine,5995,,UNRESOLVED,,,Davon Grayson,WR,2018,,,false
combine,6002,,UNRESOLVED,,,Dashawn Hand,DE,2018,,,false
combine,6009,,UNRESOLVED,,,James Hearns,EDGE,2018,,,false
combine,6014,,UNRESOLVED,,,Kyle Hicks,RB,2018,,,false
combine,6025,,UNRESOLVED,,,Darren Carrington II,WR,2018,,,false
combine,6028,,UNRESOLVED,,,Darius Jackson,EDGE,2018,,,false
combine,6049,,UNRESOLVED,,,Michael Joseph,CB,2018,,,false
combine,6055,,UNRESOLVED,,,Jamarcus King,CB,2018,,,false
combine,6069,,UNRESOLVED,,,Lowell Lotulelei,DT,2018,,,false
combine,6072,,UNRESOLVED,,,K.J. Malone,OG,2018,,,false
combine,6073,,UNRESOLVED,,,Tavares Martin,WR,2018,,,false
combine,6077,,UNRESOLVED,,,Mike McCray,ILB,2018,,,false
combine,6088,,UNRESOLVED,,,Jmon Moore,WR,2018,,,false
combine,6111,,UNRESOLVED,,,Kamryn Pettway,RB,2018,,,false
combine,6112,,UNRESOLVED,,,Skyler Phillips,OG,2018,,,false
combine,6119,,UNRESOLVED,,,Jacob Pugh,OLB,2018,,,false
combine,6124,,UNRESOLVED,,,Max Redfield,S,2018,,,false
combine,6127,,UNRESOLVED,,,Demario Richard,RB,2018,,,false
combine,6130,,UNRESOLVED,,,Stephen Roberts,S,2018,,,false
combine,6131,,UNRESOLVED,,,Korey Robertson,WR,2018,,,false
combine,6132,,UNRESOLVED,,,Javon Rolland-Jones,EDGE,2018,,,false
combine,6134,,UNRESOLVED,,,Olubunmi Rotimi,DE,2018,,,false
combine,6138,,UNRESOLVED,,,Dominick Sanders,S,2018,,,false
combine,6149,,UNRESOLVED,,,Nic Shimonek,QB,2018,,,false
combine,6150,,UNRESOLVED,,,Trequan Smith,WR,2018,,,false
combine,6154,,UNRESOLVED,,,Van Smith,S,2018,,,false
combine,6167,,UNRESOLVED,,,Jordan Thomas,CB,2018,,,false
combine,6173,,UNRESOLVED,,,Trenton Thompson,DT,2018,,,false
combine,6174,,UNRESOLVED,,,Henre Toliver,CB,2018,,,false
combine,6178,,UNRESOLVED,,,Shane Tripucka,P,2018,,,false
combine,6183,,UNRESOLVED,,,Dmontre Wade,CB,2018,,,false
combine,6184,,UNRESOLVED,,,Akrum Wadley,RB,2018,,,false
combine,6185,,UNRESOLVED,,,Trey Walker,S,2018,,,false
combine,6196,,UNRESOLVED,,,David Wells,TE,2018,,,false
combine,6197,,UNRESOLVED,,,Sean Welsh,C,2018,,,false
combine,6198,,UNRESOLVED,,,Karaun White,WR,2018,,,false
combine,6203,,UNRESOLVED,,,Jake Wieneke,WR,2018,,,false
combine,6207,,UNRESOLVED,,,Eddy Wilson,DT,2018,,,false
combine,6211,,UNRESOLVED,,,Anthony Winbush,EDGE,2018,,,false
combine,6227,,UNRESOLVED,,,Bryson Allen-Williams,LB,2019,,,false
combine,6228,,UNRESOLVED,,,Jeff Allison,LB,2019,,,false
combine,6240,,UNRESOLVED,,,Alex Barnes,RB,2019,,,false
combine,6247,,UNRESOLVED,,,Mike Bell,S,2019,,,false
combine,6255,,UNRESOLVED,,,Tyre Brady,WR,2019,,,false
combine,6258,,UNRESOLVED,,,Jordan Brown,CB,2019,,,false
combine,6260,,UNRESOLVED,,,Blace Brown,CB,2019,,,false
combine,6273,,UNRESOLVED,,,Deion Calhoun,OL,2019,,,false
combine,6277,,UNRESOLVED,,,Hamp Cheevers,CB,2019,,,false
combine,6285,,UNRESOLVED,,,Jonathan Crawford,S,2019,,,false
combine,6290,,UNRESOLVED,,,Davante Davis,CB,2019,,,false
combine,6295,,UNRESOLVED,,,Ryan Davis,WR,2019,,,false
combine,6306,,UNRESOLVED,,,Jovon Durante,WR,2019,,,false
combine,6344,,UNRESOLVED,,,Porter Gustin,EDGE,2019,,,false
combine,6378,,UNRESOLVED,,,Martez Ivey,OL,2019,,,false
combine,6384,,UNRESOLVED,,,Cece Jefferson,EDGE,2019,,,false
combine,6388,,UNRESOLVED,,,Devon Johnson,OT,2019,,,false
combine,6389,,UNRESOLVED,,,Anthony Johnson,WR,2019,,,false
combine,6401,,UNRESOLVED,,,Jordan Jones,LB,2019,,,false
combine,6402,,UNRESOLVED,,,Tyler Jones,OT,2019,,,false
combine,6404,,UNRESOLVED,,,Kendall Joseph,LB,2019,,,false
combine,6445,,UNRESOLVED,,,Nyqwan Murray,WR,2019,,,false
combine,6457,,UNRESOLVED,,,Jamal Peters,CB,2019,,,false
combine,6466,,UNRESOLVED,,,Ryan Pulley,CB,2019,,,false
combine,6474,,UNRESOLVED,,,Tyler Roemer,OT,2019,,,false
combine,6485,,UNRESOLVED,,,Lj Scott,RB,2019,,,false
combine,6509,,UNRESOLVED,,,Trevon Tate,OL,2019,,,false
combine,6513,,UNRESOLVED,,,Derrek Thomas,CB,2019,,,false
combine,6519,,UNRESOLVED,,,Cole Tracy,K,2019,,,false
combine,6521,,UNRESOLVED,,,Oli Udoh,OT,2019,,,false
combine,6525,,UNRESOLVED,,,Jamarius Way,WR,2019,,,false
combine,6529,,UNRESOLVED,,,Alex Wesley,WR,2019,,,false
combine,6531,,UNRESOLVED,,,Darius West,S,2019,,,false
combine,6536,,UNRESOLVED,,,James Williams,RB,2019,,,false
combine,6550,,UNRESOLVED,,,Zedrick Woods,S,2019,,,false
combine,6551,,UNRESOLVED,,,Evan Worthington,S,2019,,,false
combine,6591,,UNRESOLVED,,,Tony Brown,WR,2020,,,false
combine,6594,,UNRESOLVED,,,Kelly Bryant,QB,2020,,,false
combine,6609,,UNRESOLVED,,,Nevelle Clarke,CB,2020,,,false
combine,6616,,UNRESOLVED,,,Kendall Coleman,DL,2020,,,false
combine,6625,,UNRESOLVED,,,Kevin Davidson,QB,2020,,,false
combine,6691,,UNRESOLVED,,,Brian Herrien,RB,2020,,,false
combine,6698,,UNRESOLVED,,,Trevon Hill,DL,2020,,,false
combine,6716,,UNRESOLVED,,,Lamar Jackson,CB,2020,,,false
combine,6760,,UNRESOLVED,,,Cole McDonald,QB,2020.0,7.0,,false
combine,6781,,UNRESOLVED,,,C.J. O'Grady,TE,2020,,,false
combine,6793,,UNRESOLVED,,,Shea Patterson,QB,2020,,,false
combine,6795,,UNRESOLVED,,,Alex Pechin,P,2020,,,false
combine,6827,,UNRESOLVED,,,Qaadir Sheppard,DL,2020,,,false
combine,6837,,UNRESOLVED,,,Darrell Stewart,WR,2020,,,false
combine,6846,,UNRESOLVED,,,Alex Taylor,OL,2020,,,false
combine,6855,,UNRESOLVED,,,Jeff Thomas,WR,2020,,,false
combine,6861,,UNRESOLVED,,,Michael Turk,P,2020,,,false
combine,6870,,UNRESOLVED,,,Mike Warren,RB,2020,,,false
combine,6875,,UNRESOLVED,,,Cody White,WR,2020,,,false
combine,6878,,UNRESOLVED,,,Darryl Williams,OL,2020,,,false
combine,6885,,UNRESOLVED,,,Steven Wirtel,LS,2020,,,false
combine,6888,,UNRESOLVED,,,Dom Wood-Anderson,TE,2020,,,false
combine,6889,,UNRESOLVED,,,David Woodward,LB,2020,,,false
combine,6892,,UNRESOLVED,,,Jonathan Adams,WR,2021,,,false
combine,6894,,UNRESOLVED,,,Giles Amos,TE,2021,,,false
combine,6895,,UNRESOLVED,,,Zayne Anderson,LB,2021,,,false
combine,6896,,UNRESOLVED,,,Otis Anderson,RB,2021,,,false
combine,6898,,UNRESOLVED,,,Dan Archibong,DT,2021,,,false
combine,6899,,UNRESOLVED,,,Calvin Ashley,OL,2021,,,false
combine,6900,,UNRESOLVED,,,Jaytlin Askew,DB,2021,,,false
combine,6903,,UNRESOLVED,,,Kawaan Baker,WR,2021,,,false
combine,6906,,UNRESOLVED,,,Cole Banwart,OL,2021,,,false
combine,6911,,UNRESOLVED,,,John Bates,TE,2021,,,false
combine,6912,,UNRESOLVED,,,Adam Bay,LS,2021,,,false
combine,6914,,UNRESOLVED,,,Chase Behrndt,OL,2021,,,false
combine,6917,,UNRESOLVED,,,Josh Blancato,WR,2021,,,false
combine,6919,,UNRESOLVED,,,Quinton Bohanna,DL,2021,,,false
combine,6925,,UNRESOLVED,,,Rakeem Boyd,RB,2021,,,false
combine,6926,,UNRESOLVED,,,Michael Boykin,DL,2021,,,false
combine,6931,,UNRESOLVED,,,Josiah Bronson,DL,2021,,,false
combine,6932,,UNRESOLVED,,,Chris Brown,DB,2021,,,false
combine,6933,,UNRESOLVED,,,Earnest Brown,DE,2021,,,false
combine,6934,,UNRESOLVED,,,Kimere Brown,CB,2021,,,false
combine,6941,,UNRESOLVED,,,John Brunner,OL,2021,,,false
combine,6942,,UNRESOLVED,,,Calvin Bundage,LB,2021,,,false
combine,6944,,UNRESOLVED,,,Eric Burrell,S,2021,,,false
combine,6945,,UNRESOLVED,,,Wesley Burris,LS,2021,,,false
combine,6946,,UNRESOLVED,,,Jake Burton,OL,2021,,,false
combine,6948,,UNRESOLVED,,,Jalen Camp,WR,2021,,,false
combine,6949,,UNRESOLVED,,,Donavaughn Campbell,OL,2021,,,false
combine,6950,,UNRESOLVED,,,Kyree Campbell,DL,2021,,,false
combine,6952,,UNRESOLVED,,,Joseph Carlson,K,2021,,,false
combine,6954,,UNRESOLVED,,,Tory Carter,FB,2021,,,false
