provider,dataset,snapshot_id,season,status,source_url,retrieved_at_utc,sha256,bytes,rows,schema_fingerprint,package_version,license_spdx,external_reference
nflverse,combine,20260730T072407Z-5e6847b155d8,,downloaded,https://github.com/nflverse/nflverse-data/releases/download/combine/combine.parquet,2026-07-30T07:24:07Z,1b6c48a0b56e515b043dd678ea38a2e6ae83cb9de488e6a0a89f8b2f980bf2cf,374318,8968,82c99e0f0e22fe6765719051f6b40374c48f1ae1ff84290e8663e084986685aa,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/combine/20260730T072407Z-5e6847b155d8/raw/combine.parquet
nflverse,depth_charts,20260730T072407Z-0c7e088f9666,2012,downloaded,https://github.com/nflverse/nflverse-data/releases/download/depth_charts/depth_charts_2012.parquet,2026-07-30T07:24:07Z,b706f2459a6614e3f5b3307178aa44840f5f5774a00fce1d13d83da921c13b3e,484727,37312,e05d25ab02f6e0265bfe48fd3a32f69c93dc53d79af527da976b21cff694cf54,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/depth_charts/20260730T072407Z-0c7e088f9666/raw/depth_charts_2012.parquet
nflverse,depth_charts,20260730T072407Z-0c7e088f9666,2013,downloaded,https://github.com/nflverse/nflverse-data/releases/download/depth_charts/depth_charts_2013.parquet,2026-07-30T07:24:07Z,9a203bcaeadf640e9f0a51b4c4143b2f119a763f6e2f438a2514c225943d3d66,481235,37066,e05d25ab02f6e0265bfe48fd3a32f69c93dc53d79af527da976b21cff694cf54,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/depth_charts/20260730T072407Z-0c7e088f9666/raw/depth_charts_2013.parquet
nflverse,depth_charts,20260730T072407Z-0c7e088f9666,2014,downloaded,https://github.com/nflverse/nflverse-data/releases/download/depth_charts/depth_charts_2014.parquet,2026-07-30T07:24:07Z,f4ed3b95c6a5c2e82243bcaffdb2fdb1c64313989aa55044bd4f33490a6abe96,435044,32542,e05d25ab02f6e0265bfe48fd3a32f69c93dc53d79af527da976b21cff694cf54,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/depth_charts/20260730T072407Z-0c7e088f9666/raw/depth_charts_2014.parquet
nflverse,depth_charts,20260730T072407Z-0c7e088f9666,2015,downloaded,https://github.com/nflverse/nflverse-data/releases/download/depth_charts/depth_charts_2015.parquet,2026-07-30T07:24:07Z,0b53e90e707f00d85be1e9afdfe508f9beb51fbe9290629fc501e163be3a585f,484443,37058,e05d25ab02f6e0265bfe48fd3a32f69c93dc53d79af527da976b21cff694cf54,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/depth_charts/20260730T072407Z-0c7e088f9666/raw/depth_charts_2015.parquet
nflverse,depth_charts,20260730T072407Z-0c7e088f9666,2016,downloaded,https://github.com/nflverse/nflverse-data/releases/download/depth_charts/depth_charts_2016.parquet,2026-07-30T07:24:07Z,1f217ac21d2abe7a5c354c4dbd0172a938e281771f10f28ba486e3546008c98f,472374,36612,e05d25ab02f6e0265bfe48fd3a32f69c93dc53d79af527da976b21cff694cf54,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/depth_charts/20260730T072407Z-0c7e088f9666/raw/depth_charts_2016.parquet
nflverse,depth_charts,20260730T072407Z-0c7e088f9666,2017,downloaded,https://github.com/nflverse/nflverse-data/releases/download/depth_charts/depth_charts_2017.parquet,2026-07-30T07:24:07Z,98eec3feb6d25a70fb0aecdfac04d99b27c91cbdc2b51e835f4fe7ce7a1eb315,495128,36620,e05d25ab02f6e0265bfe48fd3a32f69c93dc53d79af527da976b21cff694cf54,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/depth_charts/20260730T072407Z-0c7e088f9666/raw/depth_charts_2017.parquet
nflverse,depth_charts,20260730T072407Z-0c7e088f9666,2018,downloaded,https://github.com/nflverse/nflverse-data/releases/download/depth_charts/depth_charts_2018.parquet,2026-07-30T07:24:07Z,90654261a7c0c1724b7e7a5219229c47cfadd1c15f2d28814daf5fc8a8c534ee,494788,36560,e05d25ab02f6e0265bfe48fd3a32f69c93dc53d79af527da976b21cff694cf54,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/depth_charts/20260730T072407Z-0c7e088f9666/raw/depth_charts_2018.parquet
nflverse,depth_charts,20260730T072407Z-0c7e088f9666,2019,downloaded,https://github.com/nflverse/nflverse-data/releases/download/depth_charts/depth_charts_2019.parquet,2026-07-30T07:24:07Z,797c57613c428d175777a55887f4099a73fc23bb3f46bb01d2d5d46c93bc8d99,479015,36308,e05d25ab02f6e0265bfe48fd3a32f69c93dc53d79af527da976b21cff694cf54,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/depth_charts/20260730T072407Z-0c7e088f9666/raw/depth_charts_2019.parquet
nflverse,depth_charts,20260730T072407Z-0c7e088f9666,2020,downloaded,https://github.com/nflverse/nflverse-data/releases/download/depth_charts/depth_charts_2020.parquet,2026-07-30T07:24:07Z,06c2f2ea95d742aef297188873e3e75043ff4bf67780660251ff09a93980b2c9,462550,36168,e05d25ab02f6e0265bfe48fd3a32f69c93dc53d79af527da976b21cff694cf54,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/depth_charts/20260730T072407Z-0c7e088f9666/raw/depth_charts_2020.parquet
nflverse,depth_charts,20260730T072407Z-0c7e088f9666,2021,downloaded,https://github.com/nflverse/nflverse-data/releases/download/depth_charts/depth_charts_2021.parquet,2026-07-30T07:24:07Z,5afd087b8f3f765d5c88128edcb83d38f7d5137edde58ac5a1ec28c78b79e0df,485823,37487,e05d25ab02f6e0265bfe48fd3a32f69c93dc53d79af527da976b21cff694cf54,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/depth_charts/20260730T072407Z-0c7e088f9666/raw/depth_charts_2021.parquet
nflverse,depth_charts,20260730T072407Z-0c7e088f9666,2022,downloaded,https://github.com/nflverse/nflverse-data/releases/download/depth_charts/depth_charts_2022.parquet,2026-07-30T07:24:07Z,772683d8e2b42ae152008e7bc81acc4cd26a8ed57d1225ebfee4db54cce7b27e,493072,37780,e05d25ab02f6e0265bfe48fd3a32f69c93dc53d79af527da976b21cff694cf54,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/depth_charts/20260730T072407Z-0c7e088f9666/raw/depth_charts_2022.parquet
nflverse,depth_charts,20260730T072407Z-0c7e088f9666,2023,downloaded,https://github.com/nflverse/nflverse-data/releases/download/depth_charts/depth_charts_2023.parquet,2026-07-30T07:24:07Z,44dbf02554d4a8a783f52d53b3c66ede8cc9886097518c56c7e1069f5e2d18ff,485941,37327,e05d25ab02f6e0265bfe48fd3a32f69c93dc53d79af527da976b21cff694cf54,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/depth_charts/20260730T072407Z-0c7e088f9666/raw/depth_charts_2023.parquet
nflverse,depth_charts,20260730T072407Z-0c7e088f9666,2024,downloaded,https://github.com/nflverse/nflverse-data/releases/download/depth_charts/depth_charts_2024.parquet,2026-07-30T07:24:07Z,2b5e72fa37f6a498238da30d619cd5d2fe883ffbfdbaaf637301893ad6c22097,482923,37312,e05d25ab02f6e0265bfe48fd3a32f69c93dc53d79af527da976b21cff694cf54,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/depth_charts/20260730T072407Z-0c7e088f9666/raw/depth_charts_2024.parquet
nflverse,depth_charts,20260730T072407Z-0c7e088f9666,2025,downloaded,https://github.com/nflverse/nflverse-data/releases/download/depth_charts/depth_charts_2025.parquet,2026-07-30T07:24:07Z,14f74185b3c2c48df234ced284ba3596bda3333d0b2a8df40841f68cd34539fa,2584724,554215,6ce4d8d4f237969489d7e4ff6d22403b8fbb473d6f7bbcc4a748f3d11471a529,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/depth_charts/20260730T072407Z-0c7e088f9666/raw/depth_charts_2025.parquet
nflverse,draft_picks,20260730T072407Z-24ff3f7171ed,,downloaded,https://github.com/nflverse/nflverse-data/releases/download/draft_picks/draft_picks.parquet,2026-07-30T07:24:07Z,7b41d3437d8172ed619f4fb8de2536eaefb8aa09e901ae53f45e9605509abf0f,699050,12927,33f9a4b124c53c67d9dafbdd2e9c888d726df8e8240d5922e83d2bb8b3146197,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/draft_picks/20260730T072407Z-24ff3f7171ed/raw/draft_picks.parquet
nflverse,injuries,20260730T072407Z-b2a2c276e7a9,2012,downloaded,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2012.parquet,2026-07-30T07:24:07Z,6b00cba84db83453d35911a23c509919e1775568be582e6183627171b03a44d7,120441,5533,70e8eea5ceb2edb3b4ff4f7a7f89e753fc160c7e32812238c296bee58e766ae6,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/injuries/20260730T072407Z-b2a2c276e7a9/raw/injuries_2012.parquet
nflverse,injuries,20260730T072407Z-b2a2c276e7a9,2013,downloaded,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2013.parquet,2026-07-30T07:24:07Z,b1409e73309efe269f5ac2d6afdcece9a136a4966301d7b01a6c7a2a37b4a1de,114312,5070,70e8eea5ceb2edb3b4ff4f7a7f89e753fc160c7e32812238c296bee58e766ae6,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/injuries/20260730T072407Z-b2a2c276e7a9/raw/injuries_2013.parquet
nflverse,injuries,20260730T072407Z-b2a2c276e7a9,2014,downloaded,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2014.parquet,2026-07-30T07:24:07Z,720a8d4b371e1d0266dd0597dfda9a755038a233998d4f84ec286110664566ef,115033,5078,70e8eea5ceb2edb3b4ff4f7a7f89e753fc160c7e32812238c296bee58e766ae6,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/injuries/20260730T072407Z-b2a2c276e7a9/raw/injuries_2014.parquet
nflverse,injuries,20260730T072407Z-b2a2c276e7a9,2015,downloaded,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2015.parquet,2026-07-30T07:24:07Z,d958742ff453f057b078813cbf6e01c69f9729365937b8b53b8fc262b9e973ba,117594,5232,70e8eea5ceb2edb3b4ff4f7a7f89e753fc160c7e32812238c296bee58e766ae6,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/injuries/20260730T072407Z-b2a2c276e7a9/raw/injuries_2015.parquet
nflverse,injuries,20260730T072407Z-b2a2c276e7a9,2016,downloaded,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2016.parquet,2026-07-30T07:24:07Z,0f771af175147ec1f782aafdc0561e2601f7d843494c533a43d2951115b8495c,112500,5115,70e8eea5ceb2edb3b4ff4f7a7f89e753fc160c7e32812238c296bee58e766ae6,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/injuries/20260730T072407Z-b2a2c276e7a9/raw/injuries_2016.parquet
nflverse,injuries,20260730T072407Z-b2a2c276e7a9,2017,downloaded,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2017.parquet,2026-07-30T07:24:07Z,1838af2b2ff29eb5a0cf8da54a672ebc5835a0f430a0067528d675ea5f5c0a40,114559,5104,70e8eea5ceb2edb3b4ff4f7a7f89e753fc160c7e32812238c296bee58e766ae6,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/injuries/20260730T072407Z-b2a2c276e7a9/raw/injuries_2017.parquet
nflverse,injuries,20260730T072407Z-b2a2c276e7a9,2018,downloaded,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2018.parquet,2026-07-30T07:24:07Z,2ab4c15d0ce8e3afc57fb147d978076cfef848eec0a02f8da14c39b4a4a6db9b,113740,5133,70e8eea5ceb2edb3b4ff4f7a7f89e753fc160c7e32812238c296bee58e766ae6,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/injuries/20260730T072407Z-b2a2c276e7a9/raw/injuries_2018.parquet
nflverse,injuries,20260730T072407Z-b2a2c276e7a9,2019,downloaded,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2019.parquet,2026-07-30T07:24:07Z,b03af1ed05bd6327bb01ce9f12d91ce7eb01ddf605c5755f0643fcfe8702efb4,119388,5392,70e8eea5ceb2edb3b4ff4f7a7f89e753fc160c7e32812238c296bee58e766ae6,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/injuries/20260730T072407Z-b2a2c276e7a9/raw/injuries_2019.parquet
nflverse,injuries,20260730T072407Z-b2a2c276e7a9,2020,downloaded,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2020.parquet,2026-07-30T07:24:07Z,fc8d9c2af770a1af11182a8a3203e8ead780bfb1c08874694f2a7a07b2a1f454,125134,5661,70e8eea5ceb2edb3b4ff4f7a7f89e753fc160c7e32812238c296bee58e766ae6,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/injuries/20260730T072407Z-b2a2c276e7a9/raw/injuries_2020.parquet
nflverse,injuries,20260730T072407Z-b2a2c276e7a9,2021,downloaded,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2021.parquet,2026-07-30T07:24:07Z,14729f0b5debda57df4fce30465a1dd7a34509472669ea01900dbe611b5f9cd7,126242,5587,c58b9ddf5156c204f244e8599d6eb1252c8fb1fec6882bd0143267ff6980f097,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/injuries/20260730T072407Z-b2a2c276e7a9/raw/injuries_2021.parquet
nflverse,injuries,20260730T072407Z-b2a2c276e7a9,2022,downloaded,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2022.parquet,2026-07-30T07:24:07Z,e25a1bd89d5a0c8ac384beef9a08b18de73e4b2e9457e43b4cad7c696ae469a7,129611,5682,c58b9ddf5156c204f244e8599d6eb1252c8fb1fec6882bd0143267ff6980f097,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/injuries/20260730T072407Z-b2a2c276e7a9/raw/injuries_2022.parquet
nflverse,injuries,20260730T072407Z-b2a2c276e7a9,2023,downloaded,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2023.parquet,2026-07-30T07:24:07Z,5d8d881aabd613c3172231b33ac0b4397b3f383498f5e4509c31f3c77c3402a3,126566,5599,c58b9ddf5156c204f244e8599d6eb1252c8fb1fec6882bd0143267ff6980f097,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/injuries/20260730T072407Z-b2a2c276e7a9/raw/injuries_2023.parquet
nflverse,injuries,20260730T072407Z-b2a2c276e7a9,2024,downloaded,https://github.com/nflverse/nflverse-data/releases/download/injuries/injuries_2024.parquet,2026-07-30T07:24:07Z,7ebabbba930a70bc7e4d257c7c41ca8708f147a4cdd4100956abcfbaf70f7fc1,139253,6215,c58b9ddf5156c204f244e8599d6eb1252c8fb1fec6882bd0143267ff6980f097,0.1.5,CC-BY-4.0,SOURCE_SNAPSHOT_ROOT/nflverse/injuries/20260730T072407Z-b2a2c276e7a9/raw/injuries_2024.parquet
