nwr_player_id,field_id,released_probability,probability_pre_projection,projection_delta,selected_calibrator,c0_probability,classification,reason_code,player_name,position,age,finished_v1_rank,probability_delta_vs_c0,absolute_probability_delta_vs_c0
7528,RB_T12_WITHIN_3Y,0.1702119404,0.1702119404,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1702119404,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Najee Harris,RB,,207,0.0000000000,0.0000000000
7528,RB_T24_TWO_OF_NEXT_3Y,0.0772664997,0.0772664997,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0772664997,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Najee Harris,RB,,207,0.0000000000,0.0000000000
7528,RB_T24_T_PLUS_2,0.0830268190,0.0830268190,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0830268190,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Najee Harris,RB,,207,0.0000000000,0.0000000000
7528,RB_T24_WITHIN_3Y,0.2134901961,0.2134901961,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2134901961,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Najee Harris,RB,,207,0.0000000000,0.0000000000
7528,RB_T24_WITHIN_5Y,0.5733356449,0.5733356449,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.5733356449,OUTCOME_V3_DIRECTIONALLY_BETTER_NOT_ADOPTED,DIRECTIONALLY_BETTER_BUT_ONE_OR_MORE_GATES_FAILED,Najee Harris,RB,,207,0.0000000000,0.0000000000
7528,RB_T36_NEXT_YEAR,0.1328125000,0.1328125000,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1328125000,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Najee Harris,RB,,207,0.0000000000,0.0000000000
7528,RB_T36_TWO_OF_NEXT_3Y,0.1828644501,0.1828644501,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1828644501,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Najee Harris,RB,,207,0.0000000000,0.0000000000
7528,RB_T36_T_PLUS_2,0.1184185025,0.1184185025,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1184185025,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Najee Harris,RB,,207,0.0000000000,0.0000000000
7528,RB_T6_NEXT_YEAR,0.0398185484,0.0398185484,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0398185484,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Najee Harris,RB,,207,0.0000000000,0.0000000000
7528,RB_T6_WITHIN_3Y,0.1097585213,0.1097585213,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1097585213,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Najee Harris,RB,,207,0.0000000000,0.0000000000
11559,QB_T12_NEXT_YEAR,0.1239022248,0.1239022248,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1239022248,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Michael Penix,QB,,209,0.0000000000,0.0000000000
11559,QB_T12_WITHIN_3Y,0.3448487745,0.3448487745,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3448487745,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Michael Penix,QB,,209,0.0000000000,0.0000000000
11559,QB_T12_WITHIN_5Y,0.5351648352,0.5351648352,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.5351648352,OUTCOME_V3_DIRECTIONALLY_BETTER_NOT_ADOPTED,DIRECTIONALLY_BETTER_BUT_ONE_OR_MORE_GATES_FAILED,Michael Penix,QB,,209,0.0000000000,0.0000000000
11559,QB_T6_NEXT_YEAR,0.0213363514,0.0213363514,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0213363514,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Michael Penix,QB,,209,0.0000000000,0.0000000000
11559,QB_T6_WITHIN_5Y,0.2166717433,0.2166717433,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2166717433,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Michael Penix,QB,,209,0.0000000000,0.0000000000
4984,QB_T12_NEXT_YEAR,0.5322802198,0.5322802198,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.5322802198,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Josh Allen,QB,,21,0.0000000000,0.0000000000
4984,QB_T12_WITHIN_3Y,0.8471654690,0.8471654690,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.8471654690,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Josh Allen,QB,,21,0.0000000000,0.0000000000
4984,QB_T12_WITHIN_5Y,0.9282822441,0.9282822441,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.9282822441,OUTCOME_V3_DIRECTIONALLY_BETTER_NOT_ADOPTED,DIRECTIONALLY_BETTER_BUT_ONE_OR_MORE_GATES_FAILED,Josh Allen,QB,,21,0.0000000000,0.0000000000
4984,QB_T6_NEXT_YEAR,0.3773238748,0.3773238748,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3773238748,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Josh Allen,QB,,21,0.0000000000,0.0000000000
4984,QB_T6_WITHIN_5Y,0.8336032826,0.8336032826,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.8336032826,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Josh Allen,QB,,21,0.0000000000,0.0000000000
4098,RB_T12_TWO_OF_NEXT_3Y,0.1406647116,0.1406647116,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1406647116,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kareem Hunt,RB,,210,0.0000000000,0.0000000000
4098,RB_T12_T_PLUS_2,0.1657605025,0.1657605025,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1657605025,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kareem Hunt,RB,,210,0.0000000000,0.0000000000
4098,RB_T12_WITHIN_3Y,0.3861129617,0.3861129617,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3861129617,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kareem Hunt,RB,,210,0.0000000000,0.0000000000
4098,RB_T24_TWO_OF_NEXT_3Y,0.2905452710,0.2905452710,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2905452710,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kareem Hunt,RB,,210,0.0000000000,0.0000000000
4098,RB_T24_T_PLUS_2,0.2054343387,0.2054343387,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2054343387,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kareem Hunt,RB,,210,0.0000000000,0.0000000000
4098,RB_T24_WITHIN_3Y,0.5830065359,0.5830065359,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.5830065359,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kareem Hunt,RB,,210,0.0000000000,0.0000000000
4098,RB_T24_WITHIN_5Y,0.8640776699,0.8640776699,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.8640776699,OUTCOME_V3_DIRECTIONALLY_BETTER_NOT_ADOPTED,DIRECTIONALLY_BETTER_BUT_ONE_OR_MORE_GATES_FAILED,Kareem Hunt,RB,,210,0.0000000000,0.0000000000
4098,RB_T36_NEXT_YEAR,0.5571176093,0.5571176093,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.5571176093,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kareem Hunt,RB,,210,0.0000000000,0.0000000000
4098,RB_T36_TWO_OF_NEXT_3Y,0.6800186741,0.6800186741,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.6800186741,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kareem Hunt,RB,,210,0.0000000000,0.0000000000
4098,RB_T36_T_PLUS_2,0.5200126768,0.5200126768,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.5200126768,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kareem Hunt,RB,,210,0.0000000000,0.0000000000
4098,RB_T6_NEXT_YEAR,0.0398185484,0.0398185484,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0398185484,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kareem Hunt,RB,,210,0.0000000000,0.0000000000
4098,RB_T6_WITHIN_3Y,0.1097585213,0.1097585213,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1097585213,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kareem Hunt,RB,,210,0.0000000000,0.0000000000
5849,QB_T12_NEXT_YEAR,0.0351498358,0.0351498358,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0351498358,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kyler Murray,QB,,211,0.0000000000,0.0000000000
5849,QB_T12_WITHIN_3Y,0.1070124404,0.1070124404,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1070124404,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kyler Murray,QB,,211,0.0000000000,0.0000000000
5849,QB_T12_WITHIN_5Y,0.3092307692,0.3092307692,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3092307692,OUTCOME_V3_DIRECTIONALLY_BETTER_NOT_ADOPTED,DIRECTIONALLY_BETTER_BUT_ONE_OR_MORE_GATES_FAILED,Kyler Murray,QB,,211,0.0000000000,0.0000000000
5849,QB_T6_NEXT_YEAR,0.0213363514,0.0213363514,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0213363514,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kyler Murray,QB,,211,0.0000000000,0.0000000000
5849,QB_T6_WITHIN_5Y,0.2166717433,0.2166717433,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2166717433,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kyler Murray,QB,,211,0.0000000000,0.0000000000
4137,RB_T12_TWO_OF_NEXT_3Y,0.0535652031,0.0535652031,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0535652031,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,James Conner,RB,,213,0.0000000000,0.0000000000
4137,RB_T12_T_PLUS_2,0.0463867903,0.0463867903,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0463867903,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,James Conner,RB,,213,0.0000000000,0.0000000000
4137,RB_T12_WITHIN_3Y,0.1702119404,0.1702119404,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1702119404,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,James Conner,RB,,213,0.0000000000,0.0000000000
4137,RB_T24_TWO_OF_NEXT_3Y,0.0772664997,0.0772664997,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0772664997,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,James Conner,RB,,213,0.0000000000,0.0000000000
4137,RB_T24_T_PLUS_2,0.0830268190,0.0830268190,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0830268190,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,James Conner,RB,,213,0.0000000000,0.0000000000
4137,RB_T24_WITHIN_3Y,0.2134901961,0.2134901961,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2134901961,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,James Conner,RB,,213,0.0000000000,0.0000000000
4137,RB_T24_WITHIN_5Y,0.5733356449,0.5733356449,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.5733356449,OUTCOME_V3_DIRECTIONALLY_BETTER_NOT_ADOPTED,DIRECTIONALLY_BETTER_BUT_ONE_OR_MORE_GATES_FAILED,James Conner,RB,,213,0.0000000000,0.0000000000
4137,RB_T36_NEXT_YEAR,0.1358552632,0.1358552632,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1358552632,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,James Conner,RB,,213,0.0000000000,0.0000000000
4137,RB_T36_TWO_OF_NEXT_3Y,0.1566993464,0.1566993464,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1566993464,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,James Conner,RB,,213,0.0000000000,0.0000000000
4137,RB_T36_T_PLUS_2,0.1548805897,0.1548805897,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1548805897,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,James Conner,RB,,213,0.0000000000,0.0000000000
4137,RB_T6_NEXT_YEAR,0.0398185484,0.0398185484,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0398185484,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,James Conner,RB,,213,0.0000000000,0.0000000000
4137,RB_T6_WITHIN_3Y,0.1097585213,0.1097585213,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1097585213,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,James Conner,RB,,213,0.0000000000,0.0000000000
8122,RB_T12_TWO_OF_NEXT_3Y,0.0535652031,0.0535652031,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0535652031,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Zonovan Knight,RB,,214,0.0000000000,0.0000000000
8122,RB_T12_T_PLUS_2,0.0463867903,0.0463867903,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0463867903,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Zonovan Knight,RB,,214,0.0000000000,0.0000000000
8122,RB_T12_WITHIN_3Y,0.1702119404,0.1702119404,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1702119404,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Zonovan Knight,RB,,214,0.0000000000,0.0000000000
8122,RB_T24_TWO_OF_NEXT_3Y,0.1452209414,0.1452209414,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1452209414,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Zonovan Knight,RB,,214,0.0000000000,0.0000000000
8122,RB_T24_T_PLUS_2,0.1691535455,0.1691535455,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1691535455,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Zonovan Knight,RB,,214,0.0000000000,0.0000000000
8122,RB_T24_WITHIN_3Y,0.4067142008,0.4067142008,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4067142008,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Zonovan Knight,RB,,214,0.0000000000,0.0000000000
8122,RB_T24_WITHIN_5Y,0.7382473173,0.7382473173,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.7382473173,OUTCOME_V3_DIRECTIONALLY_BETTER_NOT_ADOPTED,DIRECTIONALLY_BETTER_BUT_ONE_OR_MORE_GATES_FAILED,Zonovan Knight,RB,,214,0.0000000000,0.0000000000
8122,RB_T36_NEXT_YEAR,0.2857288274,0.2857288274,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2857288274,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Zonovan Knight,RB,,214,0.0000000000,0.0000000000
8122,RB_T36_TWO_OF_NEXT_3Y,0.3577740956,0.3577740956,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3577740956,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Zonovan Knight,RB,,214,0.0000000000,0.0000000000
8122,RB_T36_T_PLUS_2,0.2907110176,0.2907110176,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2907110176,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Zonovan Knight,RB,,214,0.0000000000,0.0000000000
8122,RB_T6_NEXT_YEAR,0.0398185484,0.0398185484,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0398185484,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Zonovan Knight,RB,,214,0.0000000000,0.0000000000
8122,RB_T6_WITHIN_3Y,0.1097585213,0.1097585213,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1097585213,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Zonovan Knight,RB,,214,0.0000000000,0.0000000000
9757,RB_T12_TWO_OF_NEXT_3Y,0.0535652031,0.0535652031,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0535652031,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kendre Miller,RB,,215,0.0000000000,0.0000000000
9757,RB_T12_T_PLUS_2,0.0463867903,0.0463867903,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0463867903,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kendre Miller,RB,,215,0.0000000000,0.0000000000
9757,RB_T12_WITHIN_3Y,0.1702119404,0.1702119404,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1702119404,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kendre Miller,RB,,215,0.0000000000,0.0000000000
9757,RB_T24_TWO_OF_NEXT_3Y,0.1452209414,0.1452209414,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1452209414,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kendre Miller,RB,,215,0.0000000000,0.0000000000
9757,RB_T24_T_PLUS_2,0.1691535455,0.1691535455,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1691535455,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kendre Miller,RB,,215,0.0000000000,0.0000000000
9757,RB_T24_WITHIN_3Y,0.4067142008,0.4067142008,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4067142008,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kendre Miller,RB,,215,0.0000000000,0.0000000000
9757,RB_T24_WITHIN_5Y,0.7382473173,0.7382473173,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.7382473173,OUTCOME_V3_DIRECTIONALLY_BETTER_NOT_ADOPTED,DIRECTIONALLY_BETTER_BUT_ONE_OR_MORE_GATES_FAILED,Kendre Miller,RB,,215,0.0000000000,0.0000000000
9757,RB_T36_NEXT_YEAR,0.2857288274,0.2857288274,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2857288274,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kendre Miller,RB,,215,0.0000000000,0.0000000000
9757,RB_T36_TWO_OF_NEXT_3Y,0.3577740956,0.3577740956,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3577740956,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kendre Miller,RB,,215,0.0000000000,0.0000000000
9757,RB_T36_T_PLUS_2,0.2907110176,0.2907110176,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2907110176,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kendre Miller,RB,,215,0.0000000000,0.0000000000
9757,RB_T6_NEXT_YEAR,0.0398185484,0.0398185484,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0398185484,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kendre Miller,RB,,215,0.0000000000,0.0000000000
9757,RB_T6_WITHIN_3Y,0.1097585213,0.1097585213,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1097585213,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Kendre Miller,RB,,215,0.0000000000,0.0000000000
9506,RB_T12_TWO_OF_NEXT_3Y,0.0535652031,0.0535652031,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0535652031,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Sean Tucker,RB,,217,0.0000000000,0.0000000000
9506,RB_T12_T_PLUS_2,0.0463867903,0.0463867903,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0463867903,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Sean Tucker,RB,,217,0.0000000000,0.0000000000
9506,RB_T12_WITHIN_3Y,0.1702119404,0.1702119404,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1702119404,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Sean Tucker,RB,,217,0.0000000000,0.0000000000
9506,RB_T24_TWO_OF_NEXT_3Y,0.2905452710,0.2905452710,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2905452710,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Sean Tucker,RB,,217,0.0000000000,0.0000000000
9506,RB_T24_T_PLUS_2,0.2054343387,0.2054343387,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2054343387,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Sean Tucker,RB,,217,0.0000000000,0.0000000000
9506,RB_T24_WITHIN_3Y,0.5830065359,0.5830065359,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.5830065359,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Sean Tucker,RB,,217,0.0000000000,0.0000000000
9506,RB_T24_WITHIN_5Y,0.8640776699,0.8640776699,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.8640776699,OUTCOME_V3_DIRECTIONALLY_BETTER_NOT_ADOPTED,DIRECTIONALLY_BETTER_BUT_ONE_OR_MORE_GATES_FAILED,Sean Tucker,RB,,217,0.0000000000,0.0000000000
9506,RB_T36_NEXT_YEAR,0.2857288274,0.2857288274,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2857288274,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Sean Tucker,RB,,217,0.0000000000,0.0000000000
9506,RB_T36_TWO_OF_NEXT_3Y,0.3577740956,0.3577740956,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3577740956,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Sean Tucker,RB,,217,0.0000000000,0.0000000000
9506,RB_T36_T_PLUS_2,0.2907110176,0.2907110176,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2907110176,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Sean Tucker,RB,,217,0.0000000000,0.0000000000
9506,RB_T6_NEXT_YEAR,0.0398185484,0.0398185484,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0398185484,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Sean Tucker,RB,,217,0.0000000000,0.0000000000
9506,RB_T6_WITHIN_3Y,0.1097585213,0.1097585213,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1097585213,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Sean Tucker,RB,,217,0.0000000000,0.0000000000
11199,RB_T12_TWO_OF_NEXT_3Y,0.0535652031,0.0535652031,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0535652031,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Emari Demercado,RB,,218,0.0000000000,0.0000000000
11199,RB_T12_T_PLUS_2,0.0463867903,0.0463867903,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0463867903,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Emari Demercado,RB,,218,0.0000000000,0.0000000000
11199,RB_T12_WITHIN_3Y,0.1702119404,0.1702119404,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1702119404,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Emari Demercado,RB,,218,0.0000000000,0.0000000000
11199,RB_T24_TWO_OF_NEXT_3Y,0.1452209414,0.1452209414,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1452209414,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Emari Demercado,RB,,218,0.0000000000,0.0000000000
11199,RB_T24_T_PLUS_2,0.1691535455,0.1691535455,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1691535455,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Emari Demercado,RB,,218,0.0000000000,0.0000000000
11199,RB_T24_WITHIN_3Y,0.4067142008,0.4067142008,0.0000000000,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4067142008,OUTCOME_V3_KEEP_CURRENT_BASELINE,CURRENT_BASELINE_RETAINED,Emari Demercado,RB,,218,0.0000000000,0.0000000000
