feature_family,fidelity,position,target,outer_test_class,train_classes,baseline,rows,exact_identity_rows,feature_observed_rows,baseline_spearman,candidate_spearman,delta_spearman,baseline_ndcg,candidate_ndcg,delta_ndcg,baseline_mae,candidate_mae,baseline_rmse,candidate_rmse,baseline_pr_auc,candidate_pr_auc,baseline_brier,candidate_brier,delta_brier,baseline_log_loss,candidate_log_loss,baseline_ece,candidate_ece,baseline_precision,candidate_precision,baseline_recall,candidate_recall,baseline_calibration_intercept,candidate_calibration_intercept,baseline_calibration_slope,candidate_calibration_slope,baseline_rank_mae,candidate_rank_mae,baseline_top_n_overlap,candidate_top_n_overlap,primary_delta,temporal_status,same_row_status
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,top24_y1,2020,2012|2013|2014|2015|2016|2017|2018|2019,B2_DRAFT_CAPITAL_PLUS_AGE,37,37,37,,,,,,,,,,,0.450000,0.439245,0.083503,0.092638,-0.009135,0.268704,0.322227,0.038219,0.036207,0.000000,0.000000,0.000000,0.000000,0.467038,0.398269,0.131522,0.106664,,,,,-0.010755,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,top24_y1,2020,2012|2013|2014|2015|2016|2017|2018|2019,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,37,37,37,,,,,,,,,,,0.439245,0.439245,0.093322,0.092638,0.000684,0.325491,0.322227,0.042930,0.036207,0.000000,0.000000,0.000000,0.000000,0.403589,0.398269,0.104083,0.106664,,,,,0.000000,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,top24_y1,2021,2012|2013|2014|2015|2016|2017|2018|2019|2020,B1_CONTINUOUS_OVERALL_PICK,36,36,35,,,,,,,,,,,0.725490,0.163743,0.066176,0.075918,-0.009742,0.228534,0.274595,0.078865,0.026140,0.000000,0.000000,0.000000,0.000000,0.365493,0.264934,0.096863,0.064949,,,,,-0.561748,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,top24_y1,2021,2012|2013|2014|2015|2016|2017|2018|2019|2020,B2_DRAFT_CAPITAL_PLUS_AGE,36,36,35,,,,,,,,,,,0.515873,0.163743,0.066337,0.075918,-0.009581,0.226258,0.274595,0.026919,0.026140,0.000000,0.000000,0.000000,0.000000,0.329865,0.264934,0.085000,0.064949,,,,,-0.352130,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,top24_y1,2021,2012|2013|2014|2015|2016|2017|2018|2019|2020,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,36,36,35,,,,,,,,,,,0.161111,0.163743,0.076320,0.075918,0.000402,0.277602,0.274595,0.030803,0.026140,0.000000,0.000000,0.000000,0.000000,0.255426,0.264934,0.059493,0.064949,,,,,0.002632,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,top24_y1,2022,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021,B1_CONTINUOUS_OVERALL_PICK,28,28,26,,,,,,,,,,,0.583333,0.140909,0.057469,0.066820,-0.009351,0.209186,0.250451,0.073096,0.016909,0.000000,0.000000,0.000000,0.000000,0.292743,0.213837,0.089745,0.057761,,,,,-0.442424,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,top24_y1,2022,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021,B2_DRAFT_CAPITAL_PLUS_AGE,28,28,26,,,,,,,,,,,0.416667,0.140909,0.059442,0.066820,-0.007378,0.211862,0.250451,0.108642,0.016909,0.000000,0.000000,0.000000,0.000000,0.254449,0.213837,0.072284,0.057761,,,,,-0.275758,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,top24_y1,2022,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,28,28,26,,,,,,,,,,,0.140909,0.140909,0.066795,0.066820,-0.000026,0.250278,0.250451,0.012548,0.016909,0.000000,0.000000,0.000000,0.000000,0.207800,0.213837,0.053932,0.057761,,,,,0.000000,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,top24_y1,2023,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022,B1_CONTINUOUS_OVERALL_PICK,33,33,33,,,,,,,,,,,0.244444,0.170952,0.078562,0.083330,-0.004767,0.284207,0.307045,0.020869,0.020985,0.000000,0.000000,0.000000,0.000000,0.283124,0.211414,0.065291,0.044454,,,,,-0.073492,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,top24_y1,2023,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022,B2_DRAFT_CAPITAL_PLUS_AGE,33,33,33,,,,,,,,,,,0.290741,0.170952,0.078490,0.083330,-0.004839,0.281273,0.307045,0.021976,0.020985,0.000000,0.000000,0.000000,0.000000,0.288941,0.211414,0.065855,0.044454,,,,,-0.119788,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,top24_y1,2023,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,33,33,33,,,,,,,,,,,0.150000,0.170952,0.083855,0.083330,0.000526,0.311219,0.307045,0.026839,0.020985,0.000000,0.000000,0.000000,0.000000,0.197135,0.211414,0.037729,0.044454,,,,,0.020952,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,top24_y1,2024,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,B1_CONTINUOUS_OVERALL_PICK,35,35,35,,,,,,,,,,,0.444444,0.486111,0.066418,0.073535,-0.007117,0.223612,0.267221,0.022553,0.006459,0.000000,0.000000,0.000000,0.000000,0.395093,0.446766,0.115287,0.141051,,,,,0.041667,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,top24_y1,2024,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,B2_DRAFT_CAPITAL_PLUS_AGE,35,35,35,,,,,,,,,,,0.555556,0.486111,0.063414,0.073535,-0.010121,0.211276,0.267221,0.002113,0.006459,0.000000,0.000000,0.000000,0.000000,0.361329,0.446766,0.095702,0.141051,,,,,-0.069444,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,top24_y1,2024,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,35,35,35,,,,,,,,,,,0.484444,0.486111,0.073556,0.073535,0.000021,0.267973,0.267221,0.013666,0.006459,0.000000,0.000000,0.000000,0.000000,0.445118,0.446766,0.134382,0.141051,,,,,0.001667,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,top24_y1,2025,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024,B1_CONTINUOUS_OVERALL_PICK,30,30,30,,,,,,,,,,,0.571429,0.566667,0.057127,0.055580,0.001547,0.212119,0.212366,0.064933,0.066254,0.000000,0.000000,0.000000,0.000000,0.250562,0.307453,0.066174,0.092559,,,,,-0.004762,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,top24_y1,2025,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024,B2_DRAFT_CAPITAL_PLUS_AGE,30,30,30,,,,,,,,,,,0.558824,0.566667,0.058107,0.055580,0.002526,0.219597,0.212366,0.002695,0.066254,0.000000,0.000000,0.000000,0.000000,0.239068,0.307453,0.058783,0.092559,,,,,0.007843,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,top24_y1,2025,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,30,30,30,,,,,,,,,,,0.566667,0.566667,0.055740,0.055580,0.000160,0.211491,0.212366,0.059976,0.066254,0.000000,0.000000,0.000000,0.000000,0.373816,0.307453,0.114244,0.092559,,,,,0.000000,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2016,2012|2013|2014|2015,B1_CONTINUOUS_OVERALL_PICK,34,34,30,,,,,,,,,,,0.203425,0.279412,0.095471,0.121211,-0.025740,0.307934,0.454139,0.077359,0.152838,0.000000,0.200000,0.000000,0.333333,0.196714,0.107333,0.045668,0.009902,,,,,0.075987,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2016,2012|2013|2014|2015,B2_DRAFT_CAPITAL_PLUS_AGE,34,34,30,,,,,,,,,,,0.244009,0.279412,0.094908,0.121211,-0.026303,0.307509,0.454139,0.060010,0.152838,0.000000,0.200000,0.000000,0.333333,0.198508,0.107333,0.047429,0.009902,,,,,0.035403,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2016,2012|2013|2014|2015,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,34,34,30,,,,,,,,,,,0.280303,0.279412,0.105029,0.121211,-0.016182,0.412315,0.454139,0.099234,0.152838,0.250000,0.200000,0.333333,0.333333,0.111317,0.107333,0.010154,0.009902,,,,,-0.000891,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2017,2012|2013|2014|2015|2016,B1_CONTINUOUS_OVERALL_PICK,32,32,29,,,,,,,,,,,0.264610,0.304167,0.119885,0.118636,0.001250,0.360345,0.372056,0.120590,0.128931,0.000000,0.000000,0.000000,0.000000,0.255512,0.246466,0.066047,0.075853,,,,,0.039556,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2017,2012|2013|2014|2015|2016,B2_DRAFT_CAPITAL_PLUS_AGE,32,32,29,,,,,,,,,,,0.275794,0.304167,0.119140,0.118636,0.000504,0.378925,0.372056,0.082777,0.128931,0.333333,0.000000,0.250000,0.000000,0.253017,0.246466,0.064005,0.075853,,,,,0.028373,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2017,2012|2013|2014|2015|2016,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,32,32,29,,,,,,,,,,,0.278438,0.304167,0.117759,0.118636,-0.000877,0.366877,0.372056,0.151690,0.128931,0.000000,0.000000,0.000000,0.000000,0.248677,0.246466,0.071775,0.075853,,,,,0.025728,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2018,2012|2013|2014|2015|2016|2017,B1_CONTINUOUS_OVERALL_PICK,33,33,32,,,,,,,,,,,0.811111,0.774242,0.083569,0.082415,0.001153,0.263072,0.268270,0.106674,0.044715,0.000000,1.000000,0.000000,0.200000,0.531552,0.487683,0.162032,0.151169,,,,,-0.036869,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2018,2012|2013|2014|2015|2016|2017,B2_DRAFT_CAPITAL_PLUS_AGE,33,33,32,,,,,,,,,,,0.672222,0.774242,0.086752,0.082415,0.004337,0.270809,0.268270,0.094912,0.044715,1.000000,1.000000,0.200000,0.200000,0.515853,0.487683,0.153918,0.151169,,,,,0.102020,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2018,2012|2013|2014|2015|2016|2017,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,33,33,32,,,,,,,,,,,0.716667,0.774242,0.084556,0.082415,0.002141,0.269704,0.268270,0.045519,0.044715,0.000000,1.000000,0.000000,0.200000,0.492768,0.487683,0.146300,0.151169,,,,,0.057576,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2019,2012|2013|2014|2015|2016|2017|2018,B1_CONTINUOUS_OVERALL_PICK,28,28,28,,,,,,,,,,,0.610411,0.336532,0.153250,0.206236,-0.052986,0.450954,0.691224,0.075334,0.169149,0.000000,0.000000,0.000000,0.000000,0.565136,0.292674,0.153598,0.019999,,,,,-0.273879,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2019,2012|2013|2014|2015|2016|2017|2018,B2_DRAFT_CAPITAL_PLUS_AGE,28,28,28,,,,,,,,,,,0.477348,0.336532,0.169561,0.206236,-0.036675,0.506650,0.691224,0.111296,0.169149,0.000000,0.000000,0.000000,0.000000,0.509187,0.292674,0.119782,0.019999,,,,,-0.140816,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2019,2012|2013|2014|2015|2016|2017|2018,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,28,28,28,,,,,,,,,,,0.336532,0.336532,0.204821,0.206236,-0.001415,0.683942,0.691224,0.174012,0.169149,0.000000,0.000000,0.000000,0.000000,0.311163,0.292674,0.027845,0.019999,,,,,0.000000,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2020,2012|2013|2014|2015|2016|2017|2018|2019,B1_CONTINUOUS_OVERALL_PICK,37,37,37,,,,,,,,,,,0.605729,0.728326,0.127807,0.151014,-0.023207,0.394457,0.460639,0.079396,0.056875,0.666667,0.000000,0.222222,0.000000,0.556318,0.527036,0.164409,0.157256,,,,,0.122596,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2020,2012|2013|2014|2015|2016|2017|2018|2019,B2_DRAFT_CAPITAL_PLUS_AGE,37,37,37,,,,,,,,,,,0.661946,0.728326,0.124889,0.151014,-0.026125,0.390078,0.460639,0.049870,0.056875,0.666667,0.000000,0.444444,0.000000,0.525994,0.527036,0.158105,0.157256,,,,,0.066380,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2020,2012|2013|2014|2015|2016|2017|2018|2019,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,37,37,37,,,,,,,,,,,0.728326,0.728326,0.151976,0.151014,0.000962,0.462884,0.460639,0.067249,0.056875,0.000000,0.000000,0.000000,0.000000,0.535948,0.527036,0.154039,0.157256,,,,,0.000000,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2021,2012|2013|2014|2015|2016|2017|2018|2019|2020,B1_CONTINUOUS_OVERALL_PICK,36,36,35,,,,,,,,,,,0.715966,0.412581,0.093058,0.109526,-0.016468,0.300844,0.358786,0.050082,0.079210,0.750000,1.000000,0.600000,0.200000,0.350550,0.317893,0.101982,0.090414,,,,,-0.303385,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2021,2012|2013|2014|2015|2016|2017|2018|2019|2020,B2_DRAFT_CAPITAL_PLUS_AGE,36,36,35,,,,,,,,,,,0.539643,0.412581,0.101884,0.109526,-0.007642,0.315408,0.358786,0.082114,0.079210,0.600000,1.000000,0.600000,0.200000,0.328627,0.317893,0.092924,0.090414,,,,,-0.127061,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2021,2012|2013|2014|2015|2016|2017|2018|2019|2020,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,36,36,35,,,,,,,,,,,0.403478,0.412581,0.111087,0.109526,0.001561,0.363628,0.358786,0.083424,0.079210,1.000000,1.000000,0.200000,0.200000,0.309302,0.317893,0.082395,0.090414,,,,,0.009103,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2022,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021,B1_CONTINUOUS_OVERALL_PICK,28,28,26,,,,,,,,,,,0.890909,0.260241,0.102882,0.158669,-0.055787,0.336758,0.503987,0.110877,0.081517,0.666667,0.000000,0.800000,0.000000,0.380430,0.232481,0.137383,0.036729,,,,,-0.630669,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2022,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021,B2_DRAFT_CAPITAL_PLUS_AGE,28,28,26,,,,,,,,,,,0.925000,0.260241,0.093658,0.158669,-0.065011,0.314072,0.503987,0.115825,0.081517,1.000000,0.000000,0.800000,0.000000,0.387325,0.232481,0.138941,0.036729,,,,,-0.664759,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2022,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,28,28,26,,,,,,,,,,,0.259764,0.260241,0.157486,0.158669,-0.001184,0.510317,0.503987,0.110467,0.081517,0.000000,0.000000,0.000000,0.000000,0.224303,0.232481,0.029813,0.036729,,,,,0.000476,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2023,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022,B1_CONTINUOUS_OVERALL_PICK,33,33,33,,,,,,,,,,,0.623764,0.446158,0.151699,0.182027,-0.030328,0.483468,0.592435,0.098472,0.077866,0.000000,1.000000,0.000000,0.125000,0.525403,0.371219,0.129348,0.068681,,,,,-0.177606,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2023,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022,B2_DRAFT_CAPITAL_PLUS_AGE,33,33,33,,,,,,,,,,,0.615993,0.446158,0.158022,0.182027,-0.024005,0.484546,0.592435,0.078042,0.077866,0.666667,1.000000,0.250000,0.125000,0.527700,0.371219,0.127883,0.068681,,,,,-0.169836,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,survival_3y,2023,2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,33,33,33,,,,,,,,,,,0.425833,0.446158,0.186430,0.182027,0.004403,0.615488,0.592435,0.092152,0.077866,0.000000,1.000000,0.000000,0.125000,0.346561,0.371219,0.052057,0.068681,,,,,0.020324,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2016,2012|2013|2014|2015,B1_CONTINUOUS_OVERALL_PICK,34,34,30,,,,,,,,,,,0.135965,0.092803,0.057865,0.068881,-0.011017,0.225325,0.317191,0.042386,0.055380,0.000000,0.000000,0.000000,0.000000,0.143780,-0.010401,0.027651,-0.025648,,,,,-0.043162,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2016,2012|2013|2014|2015,B2_DRAFT_CAPITAL_PLUS_AGE,34,34,30,,,,,,,,,,,0.098214,0.092803,0.066434,0.068881,-0.002447,0.258059,0.317191,0.043240,0.055380,0.000000,0.000000,0.000000,0.000000,0.068656,-0.010401,0.003164,-0.025648,,,,,-0.005411,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2016,2012|2013|2014|2015,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,34,34,30,,,,,,,,,,,0.092803,0.092803,0.065242,0.068881,-0.003639,0.302439,0.317191,0.038709,0.055380,0.000000,0.000000,0.000000,0.000000,0.007728,-0.010401,-0.017093,-0.025648,,,,,0.000000,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2017,2012|2013|2014|2015|2016,B1_CONTINUOUS_OVERALL_PICK,32,32,29,,,,,,,,,,,0.264610,0.288095,0.108533,0.105234,0.003300,0.351197,0.341458,0.084399,0.066417,0.000000,0.000000,0.000000,0.000000,0.369155,0.417959,0.091252,0.127161,,,,,0.023485,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2017,2012|2013|2014|2015|2016,B2_DRAFT_CAPITAL_PLUS_AGE,32,32,29,,,,,,,,,,,0.447609,0.288095,0.102335,0.105234,-0.002899,0.376145,0.341458,0.035130,0.066417,0.000000,0.000000,0.000000,0.000000,0.314301,0.417959,0.068505,0.127161,,,,,-0.159513,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2017,2012|2013|2014|2015|2016,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,32,32,29,,,,,,,,,,,0.278438,0.288095,0.106882,0.105234,0.001648,0.348247,0.341458,0.051377,0.066417,0.000000,0.000000,0.000000,0.000000,0.402374,0.417959,0.112196,0.127161,,,,,0.009657,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2018,2012|2013|2014|2015|2016|2017,B1_CONTINUOUS_OVERALL_PICK,33,33,32,,,,,,,,,,,0.500000,0.500000,0.027436,0.029584,-0.002148,0.122903,0.136718,0.081839,0.078779,0.000000,0.000000,0.000000,0.000000,0.180164,0.175230,0.052972,0.056616,,,,,0.000000,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2018,2012|2013|2014|2015|2016|2017,B2_DRAFT_CAPITAL_PLUS_AGE,33,33,32,,,,,,,,,,,0.090909,0.500000,0.035939,0.029584,0.006355,0.152977,0.136718,0.047349,0.078779,0.000000,0.000000,0.000000,0.000000,0.083746,0.175230,0.018553,0.056616,,,,,0.409091,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2018,2012|2013|2014|2015|2016|2017,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,33,33,32,,,,,,,,,,,0.333333,0.500000,0.027779,0.029584,-0.001805,0.125504,0.136718,0.070269,0.078779,0.000000,0.000000,0.000000,0.000000,0.178713,0.175230,0.053609,0.056616,,,,,0.166667,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2019,2012|2013|2014|2015|2016|2017|2018,B1_CONTINUOUS_OVERALL_PICK,28,28,28,,,,,,,,,,,0.372157,0.251449,0.143429,0.156240,-0.012811,0.448202,0.537339,0.105557,0.125104,0.000000,0.000000,0.000000,0.000000,0.548442,0.249157,0.138823,0.027423,,,,,-0.120708,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2019,2012|2013|2014|2015|2016|2017|2018,B2_DRAFT_CAPITAL_PLUS_AGE,28,28,28,,,,,,,,,,,0.326667,0.251449,0.148774,0.156240,-0.007466,0.482887,0.537339,0.143614,0.125104,0.000000,0.000000,0.000000,0.000000,0.451802,0.249157,0.098009,0.027423,,,,,-0.075217,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2019,2012|2013|2014|2015|2016|2017|2018,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,28,28,28,,,,,,,,,,,0.251449,0.251449,0.157691,0.156240,0.001451,0.552225,0.537339,0.132647,0.125104,0.000000,0.000000,0.000000,0.000000,0.256572,0.249157,0.028539,0.027423,,,,,0.000000,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2020,2012|2013|2014|2015|2016|2017|2018|2019,B1_CONTINUOUS_OVERALL_PICK,37,37,37,,,,,,,,,,,0.315873,0.481481,0.065774,0.071021,-0.005247,0.228318,0.265052,0.033888,0.066088,0.000000,0.000000,0.000000,0.000000,0.308043,0.226887,0.091244,0.062468,,,,,0.165608,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2020,2012|2013|2014|2015|2016|2017|2018|2019,B2_DRAFT_CAPITAL_PLUS_AGE,37,37,37,,,,,,,,,,,0.472222,0.481481,0.063306,0.071021,-0.007715,0.222945,0.265052,0.040960,0.066088,0.000000,0.000000,0.000000,0.000000,0.304688,0.226887,0.094059,0.062468,,,,,0.009259,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2020,2012|2013|2014|2015|2016|2017|2018|2019,B3_ACCEPTED_MODEL_V4_REVIEW_PROXY,37,37,37,,,,,,,,,,,0.463054,0.481481,0.070666,0.071021,-0.000355,0.263825,0.265052,0.055575,0.066088,0.000000,0.000000,0.000000,0.000000,0.236058,0.226887,0.062768,0.062468,,,,,0.018427,PASS_EARLIER_CLASSES_ONLY,PASS
T03,FEATURE_FAMILY_TESTABLE_WITH_LOWER_FIDELITY,WR,elite_3y,2021,2012|2013|2014|2015|2016|2017|2018|2019|2020,B1_CONTINUOUS_OVERALL_PICK,36,36,35,,,,,,,,,,,0.715966,0.420598,0.099646,0.110933,-0.011287,0.314371,0.365572,0.043313,0.048597,0.000000,0.000000,0.000000,0.000000,0.525043,0.534151,0.145169,0.157651,,,,,-0.295368,PASS_EARLIER_CLASSES_ONLY,PASS
